comments_count,attitudes_count,积极,region_name,screen_name,topic_struct,text_raw
0,1,积极,未知,中国网新闻中心,云南开出2米高大百合花;云南大百合开花场面震撼了,【云南开出2米高大百合花送花花】云南大百合开花场面震撼了 近日，云南大百合花迎来花期。云南大百合花茎高大，株高1米至2米，洁白的花朵随风摇曳，花香弥漫 央视新闻
65,184,积极,未知,观察者网,韩国向美国告状朝鲜放飞垃圾气球,韩国向美国告状朝鲜放飞垃圾气球 被3500个滂臭气球“空袭”后，韩国向美国告状
0,0,积极,北京,硬核大脑,拉尼娜回归或使今年全球降温;拉尼娜下半年或将回归,【拉尼娜回归或使今年全球降温】拉尼娜下半年或将回归世界气象组织3日发布称，在2023年至2024年前几个月助长了全球气温飙升和极端天气的厄尔尼诺现象已经出现结束的迹象，本次厄尔尼诺现象于去年12月达到顶峰。世界气象组织还表示，今年晚些时候可能会再次出现拉尼娜现象。今年8月至11月，拉尼娜现象发生的可能性高达70。
9,12,积极,山东,言軍,美国海关被曝无端阻止中国学生入境,美国海关被曝无端阻止中国学生入境“中国行动计划”（China Initiative），两年多过去了，臭名昭著的计划并没有消失，仍阴魂不散。海关歧视行为令人震惊，留学生返美需小心海关审查。。
0,2,积极,未知,新浪看点,死亡V到底是什么;死亡V会导致人被压到水面下无法呼吸,【2名驴友遇难死亡V到底是什么？】死亡V会导致人被压到水面下无法呼吸据搜狐新闻6月2日，两名驴友在浙江台州石人峡横渡溪流时被水冲走失联后遇难。据了解，事发地并不对外开放，但在社交平台上，仍有不少关于此处的打卡攻略。从以往图片及视频来看，出事地点水流不急，人可以趟着溪水穿过，之所以会出现视频中水流湍急的情况，与事发前的暴雨有关。此外，还有网友留言指出，绳索的架设方式让横渡溪流的驴友受到强力的水流推拉，陷入了严重的“死亡V”，“任何人都坚持不了一分钟”。据了解，“死亡V”是指人在绳索固定下，被水流压至水面以下无法呼吸的状态。一般情况下，通过激流时，绳索的起点应更靠近上游，终点更靠近下游。在水流的作用下，人在被往下游冲的同时，也会沿着绳索向对岸滑动。但如果绳索没绷紧，或绳索两头都垂直于岸基搭建，人就会被困在呈V字型的绳索当中。在绳索限定了人不能被水流带向下游时，水就会从人的身上盖过去，造成无法呼吸。有户外专业人士表示，涉事人员在天气、线路、横渡方式、绳索、携带装备以及应急预案多个方面都没做好。这起事故中，从组织者到失联者，再到画面中的施救者，都缺乏基本户外自救常识，多环节的错误叠加，导致了目前这一结果。公益人士、户外救援专业人士王英颉告诉记者，进行户外运动时，首先应掌握天气情况。此外，组织者抵达现场后，应该根据现场情况，对路线最新情况做评估。户外运动本着“欺山不欺水”的原则，若前行路上有河流阻断，应选择原路返回或者从山上绕行，不可冒险涉水。需要横渡激流时，也应首选搭建离水横渡系统，例如用树木搭桥或者绳索横渡系统，尽量不让人从水里过。当下，我国已全面进入汛期，强降雨等灾害性天气频繁，部分地区可能出现山洪滑坡、泥石流等灾害，汛期野外游玩，请大家一定要注意安全。更多详细内容请查看原文gtgt
4,8,积极,未知,新浪军事,消息称哈马斯领导人不接受加沙停火协议新提案,消息称哈马斯领导人不接受加沙停火协议新提案【消息称哈马斯领导人表示不接受新的加沙停火协议提案】总台记者获悉，当地时间4日，一名巴勒斯坦伊斯兰抵抗运动（哈马斯）不具名领导人表示，哈马斯5日不会派遣代表团前往开罗，参与新的被扣押人员交换和停火协议相关谈判。该领导人表示，相关斡旋方向哈马斯提交了新提案，但是哈马斯并不接受。他强调，哈马斯不希望从头开始进行谈判，而是只需要以色列批准哈马斯在上一轮谈判中已同意的协议提案，否则没有必要再进行讨论。目前这一消息尚未得到哈马斯官方公开证实。（北京日报）
0,0,积极,未知,新浪视频,男子酒后上头醉驾尾随女子回家;警方回应男子醉驾尾随女子回家,【男子酒后上头醉驾尾随女子回家：被采取刑事强制措施】警方回应男子醉驾尾随女子回家据澎湃新闻报道：5月10日5时10分许，闵行分局莘光派出所接到一女子报警，称有两名醉酒男子在山花路阻挠其离开。接警后，民警迅速赶到现场。经了解，女子与现场的朋友几人聚餐至凌晨，离开时男子杨某执意要和女子回家，女子拒绝后与另一名女性朋友骑车离开，杨某竟醉酒驾车一路追逐至山花路，随后发生冲突女子报警。民警于是将杨某带回派出所接受酒精测试。经检测，杨某的血液酒精含量为152mgml，属于醉酒驾驶，经询问，杨某对于自己酒后驾车追逐，不顾后果的行为供认不讳。目前，犯罪嫌疑人杨某因涉嫌危险驾驶罪已被警方依法采取刑事强制措施，案件正在进一步审理中。
0,0,积极,未知,新浪新闻热榜,男子酒后上头醉驾尾随女子回家;警方回应男子醉驾尾随女子回家,【男子酒后上头醉驾尾随女子回家：被采取刑事强制措施】警方回应男子醉驾尾随女子回家据澎湃新闻报道：5月10日5时10分许，闵行分局莘光派出所接到一女子报警，称有两名醉酒男子在山花路阻挠其离开。接警后，民警迅速赶到现场。经了解，女子与现场的朋友几人聚餐至凌晨，离开时男子杨某执意要和女子回家，女子拒绝后与另一名女性朋友骑车离开，杨某竟醉酒驾车一路追逐至山花路，随后发生冲突女子报警。民警于是将杨某带回派出所接受酒精测试。经检测，杨某的血液酒精含量为152mgml，属于醉酒驾驶，经询问，杨某对于自己酒后驾车追逐，不顾后果的行为供认不讳。目前，犯罪嫌疑人杨某因涉嫌危险驾驶罪已被警方依法采取刑事强制措施，案件正在进一步审理中。
10,43,积极,未知,头条新闻,男子酒后上头醉驾尾随女子回家;警方回应男子醉驾尾随女子回家;路遇尾随该如何自救,【男子酒后上头醉驾尾随女子回家：被采取刑事强制措施】警方回应男子醉驾尾随女子回家据澎湃新闻报道：5月10日5时10分许，闵行分局莘光派出所接到一女子报警，称有两名醉酒男子在山花路阻挠其离开。接警后，民警迅速赶到现场。经了解，女子与现场的朋友几人聚餐至凌晨，离开时男子杨某执意要和女子回家，女子拒绝后与另一名女性朋友骑车离开，杨某竟醉酒驾车一路追逐至山花路，随后发生冲突女子报警。民警于是将杨某带回派出所接受酒精测试。路遇尾随该如何自救经检测，杨某的血液酒精含量为152mgml，属于醉酒驾驶，经询问，杨某对于自己酒后驾车追逐，不顾后果的行为供认不讳。目前，犯罪嫌疑人杨某因涉嫌危险驾驶罪已被警方依法采取刑事强制措施，案件正在进一步审理中。
144,1471,积极,内蒙古,老炭头,无,在所有失去的人里，最想念的还是自己
0,9,积极,未知,新知悦生活,变形计高占喜订婚了,变形计高占喜订婚了 变形计高占喜订婚，他的那句“我的麦子熟了，我该回家了”，让无数人破防，在城市的繁华中，高占喜显得格外清醒！后来他以理科第一的成绩考上湖南师范大学国防生，毕业后成为一名武警。此刻属于他的麦子真正熟了，一定要幸福啊！
0,16,积极,未知,新浪圈子,变形计高占喜订婚了,变形计高占喜订婚了 变形计高占喜订婚，他的那句“我的麦子熟了，我该回家了”，让无数人破防，在城市的繁华中，高占喜显得格外清醒！后来他以理科第一的成绩考上湖南师范大学国防生，毕业后成为一名武警。此刻属于他的麦子真正熟了，一定要幸福啊！
0,1,积极,湖南,星座风水命理,无,水瓶座一旦拥有出众才华就会被看作清高，因为他们不在乎别人热衷的虚荣，很多时候甚至拱手相让，让旁人无法接受。他们只是觉得肤浅的荣誉无法让他们内心得到满足，他们注重内心，不在乎表面，想把时间和心思花在自我提升上面，所以其他人的追求对他们来说只是浪费时间，或者他们追求的是更高的荣誉。
100,9571,积极,未知,观察者网,电商的仅退款政策真的合理吗,你认为电商的仅退款政策真的合理吗？
76,8047,积极,未知,头条新闻,人造鸡蛋成本1毛是真是假;人造鸡蛋并没有大规模上市,【小调查：你每周大概吃几个鸡蛋？】人造鸡蛋成本1毛是真是假近年来，关于人造鸡蛋的视频在互联网上广泛流传，这些视频中，博主使用乳酸钙、海藻酸钠、面粉和色素等化学物质，通过一系列操作，制作出看似真实的鸡蛋。视频还声称这些人造鸡蛋的成本仅为1毛钱，一个小时内就可以生产出高达6万颗。人造鸡蛋并没有大规模上市然而，专家对此进行了专业解读，视频中的实验操作虽然精彩，但其实是技术人员在科学展演中为了教育和娱乐目的而进行的模拟实验，与现实生产情况大相径庭。
1,3,积极,未知,财经评论,荔枝价格每天都在跌;荔枝十元3斤要来了,【荔枝价格每天都在跌荔枝十元3斤要来了馋嘴】进入6月，随着全国多个产区的荔枝集中上市，荔枝价格普遍下调，浙江各大水果批发市场迎来订购潮。在经历上市初期产地收购价暴涨一倍后，荔枝价格又迅速“跳水”，跌幅之大接近“腰斩”。连日来，记者从浙江果品批发市场和种植户处了解到，眼下正值端午节前，荔枝价格相较之前稍有回升，再过一周，荔枝货源更多，价格也许还会更低，浙江消费者们渴望的“荔枝自由”要来了。（潮新闻）
11,84,积极,未知,新华网,京港沪港直通车升级为夕发朝至高铁;15日起京港沪港间开行夕发朝至高铁动卧列车,京港沪港直通车升级为夕发朝至高铁【6月15日起京港沪港间开行夕发朝至高铁动卧列车】记者从中国国家铁路集团有限公司获悉，6月15日起，北京西、上海与香港红磡站间开行的普速直通车Z9798、Z99100次提质升级为北京西、上海虹桥与香港西九龙站间的高铁动卧列车D909910、D907908次，北京、上海至香港的全程旅行时间分别由24小时31分、19小时34分压缩至12小时34分、11小时14分，京港、沪港间实现夕发朝至，香港与内地间人员往来将更加便利。
0,0,积极,未知,赤道财经,四川三星堆博物馆游客打架;四川警方回应三星堆博物馆游客打架,【四川三星堆博物馆游客打架：男子拿凳子砸向一女子】四川警方回应三星堆博物馆游客打架据潇湘晨报：今日有网友称有人在四川广汉三星堆博物馆里打架。视频显示，在显示主题为“保护与研究”的展厅里，一名白衣男子拿起一个塑料凳子，砸向一名女子的方向。女子身边的男子见状，用身体挡在前面，凳子砸在男子身上。一名女性安保人员一边使用对讲机，一边拉开了推搡中的两名男子。凳子摔在地上，旁边还有塑料袋、散落水果等。博物馆安保人员称系游客之间发生争执，之后动手摔凳子。“之前还有人把博物馆展柜整倾斜了。”三星堆派出所一名工作人员向记者透露，目前打架的游客正在办案中心接受调查。
0,0,积极,未知,新浪新闻热榜,四川三星堆博物馆游客打架;四川警方回应三星堆博物馆游客打架,【四川三星堆博物馆游客打架：男子拿凳子砸向一女子】四川警方回应三星堆博物馆游客打架据潇湘晨报：今日有网友称有人在四川广汉三星堆博物馆里打架。视频显示，在显示主题为“保护与研究”的展厅里，一名白衣男子拿起一个塑料凳子，砸向一名女子的方向。女子身边的男子见状，用身体挡在前面，凳子砸在男子身上。一名女性安保人员一边使用对讲机，一边拉开了推搡中的两名男子。凳子摔在地上，旁边还有塑料袋、散落水果等。博物馆安保人员称系游客之间发生争执，之后动手摔凳子。“之前还有人把博物馆展柜整倾斜了。”三星堆派出所一名工作人员向记者透露，目前打架的游客正在办案中心接受调查。
0,0,积极,未知,新浪视频,四川三星堆博物馆游客打架;四川警方回应三星堆博物馆游客打架,【四川三星堆博物馆游客打架：男子拿凳子砸向一女子】四川警方回应三星堆博物馆游客打架据潇湘晨报：今日有网友称有人在四川广汉三星堆博物馆里打架。视频显示，在显示主题为“保护与研究”的展厅里，一名白衣男子拿起一个塑料凳子，砸向一名女子的方向。女子身边的男子见状，用身体挡在前面，凳子砸在男子身上。一名女性安保人员一边使用对讲机，一边拉开了推搡中的两名男子。凳子摔在地上，旁边还有塑料袋、散落水果等。博物馆安保人员称系游客之间发生争执，之后动手摔凳子。“之前还有人把博物馆展柜整倾斜了。”三星堆派出所一名工作人员向记者透露，目前打架的游客正在办案中心接受调查。
34,303,积极,陕西,沙姆雄狮_EL,俄乌局势,俄罗斯中部军区的一名突击队员呼吁北约向乌克兰提供火箭筒时多供应一些反掩体的串联弹头而非破甲弹头，因为乌军的装甲载具前线使用量目前并不高，他们缴获这些破甲弹头用途不大。 俄乌局势
0,13,积极,未知,新浪热点,官方通报百余人参加婚宴上吐下泻,【官方通报百余人参加婚宴上吐下泻：留样菜品检出沙门氏菌，将处罚涉事企业】4日，苏州工业园区市场监督管理局通报，5月27日上午10时40分，商务区分局接报，称有人员5月26日晚在江南首席湖滨一号店参加晚宴后出现腹泻等症状。该局立即会同疾防中心开展调查，责令涉事企业暂停营业。截至目前，涉事顾客身体状况稳定，涉事企业正在与顾客协商赔偿事宜。6月3日，疾防中心实验室检测确认留样菜品检出沙门氏菌，判定这是一起食源性疾病事件。市监局将根据调查结果对涉事企业依法作出行政处罚。下一步，苏州工业园区市监局将继续强化食品安全监管，切实保障人民群众生命健康安全，维护消费者合法权益。据百姓关注，5月26日，江苏苏州市民在金鸡湖景区附近一酒店参加婚宴后，出现呕吐、腹泻、高烧不退等症状。参加宴会的市民称，百余位亲朋好友几乎同时出现症状，其中有多名老人、孩子及孕妇，在医院治疗了三天仍未康复出院，涉事酒店工作人员在事发后有到医院道歉。30日，江南首席粤菜点心金鸡湖店工作人员回应称，当地市场监督管理局已介入，正在调查是某个环节出现了问题，作为酒店方也在跟进处理中。（界面新闻）
15,87,积极,未知,新浪军事,汪文斌候任驻柬埔寨大使,汪文斌候任驻柬埔寨大使【汪文斌候任中国驻柬埔寨大使】 据国家国际发展合作署微信公众号消息，4日，国家国际发展合作署署长罗照辉会见候任驻柬埔寨大使汪文斌。杨伟群副署长等参加。
319,1002,积极,山东,面面俱到好运来,无,佛说。劫已过，大运将至。明天会更好，期待一切美好的发生！
0,0,积极,未知,新浪视频,兰州有人在空气质量监测仪下洒水扇风;兰州通报有人在空气监测仪下洒水扇风,【兰州有人在空气质量监测仪下洒水扇风？当地成立调查组】4日，兰州市城关区人民政府发布情况通报。通报称，3日，网上反映城关区白土巷有工作人员在社区空气质量微观监测站周边有洒水等行为。城关区政府已成立调查组，责成相关单位开展全面调查。目前，调查组正在依法依规开展调查处理。兰州通报有人在空气监测仪下洒水扇风
0,0,积极,未知,环球电竞,TT对战FPX;英雄联盟;2024LPL夏季赛,TT vs FPX：第二局BP如下 TT对战FPX英雄联盟2024LPL夏季赛
0,0,积极,未知,环球电竞,2024LPL夏季赛;TT对战FPX;2024LPL,2024LPL夏季赛【TT vs FPX】第二局比赛 TT对战FPX 小龙团FPX抢下小龙，后续团战打出2换4 2024LPL夏季赛2024LPL
0,0,积极,未知,厦门网,警犬宣传片字幕亮了;百公里续航只需一碗狗粮,【有点上头！警犬宣传片字幕亮了哈哈】柔顺毛发，黑金外观，尽显高贵（ga ga piao liang）；四驱动力，不惧任何地形（zei la kuai）……百公里续航只需一碗狗粮，危险无处躲藏！ 看无言的战士们超棒！酷 枣庄公安
0,3,积极,未知,新浪看点,节食减肥的尽头可能是内分泌科;这种物质会增加癌症风险,节食减肥的尽头可能是内分泌科不吃主食的6个“副作用”，没想到危害这么大！还敢靠节食减肥吗？原来不吃主食会激素紊乱，会让你更胖 这种物质会增加癌症风险
0,0,积极,未知,新浪看点,幽门螺杆菌不仅致癌还伤大脑;节食减肥的尽头可能是内分泌科,幽门螺杆菌不仅致癌还伤大脑【别大意！感染幽门螺杆菌几乎不能自愈】体检之后发现体内含有幽门螺杆菌，但身体却没有什么症状，有的人觉得不需要治疗。医生建议，发现幽门螺杆菌感染就要根除治疗。幽门螺杆菌感染表明胃里一定有炎症，经过慢性的病变，可能会产生萎缩、肠化甚至是癌变。节食减肥的尽头可能是内分泌科
47,223,积极,山东,言軍,无,看到野生雪莲，好运莲莲，评论很灵，保佑万事如意！心想事成！
2,74,积极,未知,新浪圈子,星巴克卷入9块9价格战;星巴克已进入900个县城,星巴克卷入9块9价格战 曾经一杯咖啡卖到40元星巴克，如今也能以9块9的价格买到了。 星巴克已进入900个县城 你平时经常喝哪个品牌的咖啡？
0,0,积极,未知,新浪新闻滚动,视频：菲律宾坐滩军舰人员偷我方渔民渔网,【视频：菲律宾坐滩军舰人员偷我方渔民渔网】连渔网都偷？现场画面显示，菲律宾非法“坐滩”军舰上人员偷窃我方渔民的渔网，破坏中国渔民生计…视频新浪新闻
1,3,积极,广西,猪霸苍穹,烽火问鼎计划;热们话题创作激励计划,柏林国际航空航天展，好像又出现了奇奇怪怪的东西允悲烽火问鼎计划热们话题创作激励计划
0,1,积极,未知,中国网新闻中心,休假民警遇客车起火原地变装;他向前奔跑的样子真帅,【点赞！休假民警遇客车起火原地变装】“爸爸干嘛去了呀？”“爸爸去指挥交通了。”近日，湖南宁乡。一辆大客车在高速上起火，休假路过的高速交警孙鸿亮见状，立即靠边停车、打开双闪，拿出指挥棒、灭火器飞奔上前帮忙。随后，救援力量很快抵达现场，火情得以迅速控制，35名司乘人员无一受伤。网友：他向前奔跑的样子真帅！人民日报
8,30,积极,未知,观察者网,南充1死3伤事故调查结果出炉,南充1死3伤事故调查结果出炉：司机驾车接听电话撞上隔离栏后，误将油门当刹车逆行
0,6,积极,未知,新浪看点,研究表明坐姿懒散会影响记忆力;节食减肥的尽头可能是内分泌科,研究表明坐姿懒散会影响记忆力【坐姿懒散会影响记忆力？网友：吓得我赶紧坐直了】据中国日报双语新闻：从小我们就被教育坐姿要端正，避免含胸驼背的懒散坐姿，但事实上，喜欢懒散坐姿的人还真不少。近日根据TheConversation网站的报道，大量研究表明，坐姿懒散会影响记忆力和心情。坐姿懒散也许会对一个方面产生负面影响。与坐姿端正相比，坐姿懒散被认为会影响信息回忆能力和记忆力，并会让心情更糟糕。当人们从懒散坐姿切换成端正坐姿时，记忆问题和情绪问题都迅速改善。因此，如果你是个坐姿懒散的人，你可以放心的是，你的坐姿不会对你产生什么实质性的有害影响，也不比其他坐姿差。舒适的坐姿是安全的，坐着也不危险。总体而言，人类脊柱就是为了活动而设计的，而不是为了长时间保持一个静态姿势。这就是为什么在一天当中不时活动一下变换姿势对于减少疲劳和（久坐带来的）不适很重要。全文gtgt节食减肥的尽头可能是内分泌科
0,61,积极,北京,Bruce_Segal,户外过河警惕死亡V字,第四存档点蝶or胡闹六荒这个真的很有用
74,591,积极,陕西,沙姆雄狮_EL,巴以冲突,以色列军队已从加沙市大学城附近的阵地“转移到更有利的位置”后，巴勒斯坦人在前者撤出的区域发现了许多腐烂的尸体。 巴以冲突
16,179,积极,北京,Bruce_Segal,无,想了下大胸老席，笑爆了，胸前藏地雷是吧老席（噗嗤）
0,0,积极,广西,猪霸苍穹,烽火问鼎计划;热们话题创作激励计划,柏林国际航空航天展上，空客公司展示其新型忠诚僚机无人机概念模型。烽火问鼎计划热们话题创作激励计划
4,64,积极,未知,微天下,塞尔维亚交通部长演唱中文歌曲,塞尔维亚交通部长演唱中文歌曲神情沉醉 6月4日，塞尔维亚国家馆发布一段塞尔维亚交通部长戈兰·韦西奇对口型演唱中文歌曲《今生缘》的视频，这首诞生于2009年的老歌近期在海外爆火。
2,2,积极,陕西,微观大秦,57岁高考钉子户直播备考引质疑,高考成瘾？不要再占社会资源了doge
0,0,积极,未知,河南商报,云台山景区辟谣人造瀑布;云台山景区回应天瀑源头是水管,【云台山景区辟谣人造瀑布：瀑布是自然景观，水管是枯水期辅助引水】6月3日，有网友发视频称，云台山天瀑源头是“一大根水管”。该视频被多家媒体转载，并配文称：“男子为了寻找瀑布源头辛苦爬上亚洲第一高瀑，结果被震惊到！云台山瀑布的源头竟是几根水管？”6月4日，顶端新闻记者联系上云台山景区，景区工作人员否认了上述说法。该工作人员说，云台山瀑布不是人造瀑布，而是数亿年的地质变迁形成的自然断层，水流到横切面，一直都是瀑布状态。视频中的水管，是为了保证枯水期观赏性，在自然景观的基础上，在瀑布源头处建造的辅助引水设备。云台山景区回应天瀑源头是水管
11,29,积极,未知,1818黄金眼,6月6日6频道,【真的太巧了！“武林”偶遇“黄老邪”和“大圣”】昨天晚上，6月6日6频道幸福快车出现在了杭州武林夜市，不少人前来打卡，过程中还偶遇了“黄老邪”、“梅超风”和“大圣”，一场“大戏”随即上演。特别说明：真不是小8请来的“托儿”。
192,1262,积极,未知,1818黄金眼,前夫欠债前妻名下百万保时捷被拖走,【 前夫欠债前妻名下百万保时捷被拖走 】嘉兴的李女士有一辆保时捷帕拉梅拉，她说买来花了一百五十多万，前段时间停在车库里被一群人开车来拖走了。事后她了解到，这跟前夫欠债有关，既然都是“前夫”了，欠债跟她有什么关系？
313,984,积极,未知,人民日报,个税汇算手机APP办理指南;还没办个税汇算的抓紧了,【收藏！个税汇算手机APP办理指南】还没办个税汇算的抓紧了，2023年度综合所得个税汇算时间是2024年3月1日至6月30日。纳税人可通过个人所得税APP办理个税汇算。如何操作？收好这份手机APP操作指南
19,734,积极,未知,头条新闻,四川三星堆博物馆游客打架;四川警方回应三星堆博物馆游客打架;三星堆博物馆游客抡凳子打架,【四川三星堆博物馆游客打架：男子拿凳子砸向一女子】四川警方回应三星堆博物馆游客打架据潇湘晨报：今日有网友称有人在四川广汉三星堆博物馆里打架。视频显示，在显示主题为“保护与研究”的展厅里，一名白衣男子拿起一个塑料凳子，砸向一名女子的方向。女子身边的男子见状，用身体挡在前面，凳子砸在男子身上。一名女性安保人员一边使用对讲机，一边拉开了推搡中的两名男子。凳子摔在地上，旁边还有塑料袋、散落水果等。博物馆安保人员称系游客之间发生争执，之后动手摔凳子。“之前还有人把博物馆展柜整倾斜了。”三星堆派出所一名工作人员向记者透露，目前打架的游客正在办案中心接受调查。
0,0,积极,未知,小白-看财经,三分之二的美国中产阶级面临财务困境,【民调显示三分之二的美国中产阶级面临财务困境】美国全国真实生活成本联盟委托进行的一项民意调查显示，近三分之二被视为是中产阶级的美国人表示，他们正面临着经济困境，而且认为余生不会改变。该组织称，显示美国经济表现强劲的传统指标并没有反映出数以百万计家庭的财务不安全感。智库UrbanInstitute对2500名成年人进行的大型民意调查发现，收入超过联邦贫困线200的人中，有65表示处于财务困境。达到联邦贫困线200意味着一个四口之家至少收入6万美元，通常被视为是中产阶级。相当一部分较高收入的美国人也缺乏经济安全感。调查显示，收入达到联邦贫困线五倍以上的人中，有四分之一的人担心支付账单。
0,0,积极,未知,硬核大脑,研究称幼年吃花生能预防青春期过敏,【吃花生最好别去红皮】研究称幼年吃花生能预防青春期过敏很多人吃花生时会去掉花生皮，其实这层“外衣”有很多营养。花生皮的主要成分有粗纤维及硒、锌、钙、钾、铁等矿物质，颜色来源为原花青素，抗氧化能力是维生素C的20倍，维生素E的50倍，原花青素还可帮助降低胆固醇水平。此外，花生皮还含有白藜芦醇、单宁酸、儿茶素等活性成分。血液黏稠度较高的人，吃花生时最好去掉红衣。（生命时报）
0,0,积极,未知,新浪看点,节食减肥的尽头可能是内分泌科;幽门螺杆菌不仅致癌还伤大脑,节食减肥的尽头可能是内分泌科【不吃主食减肥，会出现这些副作用】优质碳水是有助于成年人控制体重、维持健康的。很多人喜欢通过节食、戒碳水减肥，但这样根本没用。究竟该怎么做？本期视频告诉你。 幽门螺杆菌不仅致癌还伤大脑
0,0,积极,未知,新浪看点,这种物质会增加癌症风险;你被隐形糖误伤过吗,【这种物质会增加癌症风险就藏在你天天喝的饮料里】你被隐形糖误伤过吗据科普中国高糖饮食的危害已经为大家所熟知。高糖饮食除了可能增加我们患肥胖、糖尿病、心脑血管疾病的可能性，还是引发痛风、癌症的高危因素。许多人不仅关注食物中的糖分，还会关注饮料中的含糖量。可有不少尝起来不那么甜或者配料中没有蔗糖、白砂糖的饮料，也含有“隐形糖”，而且含糖量非常高，成为了我们的“控糖杀手”。全文gtgt
0,0,积极,未知,河南商报,巩义打造河南氢能名片;郑州建设项前冲,巩义打造河南氢能名片 郑州巩义市的中科清能氢液化装备产业化项目一期已投产，二期正规划，该项目全面建成后，有望成为中国年产能最大的高科技氢液化装备制造工厂，填补河南氢液化装备空白，“河南造”液氢也将有望助力海南文昌火箭发射郑州建设项前冲详戳：
0,0,积极,未知,手机头条,8个肾脏的求救信号;到了这个岁数肾脏可能会断崖式衰老;加快肾衰的4大病因,【这8个症状，很可能是肾脏发出的“求救信号”！】8个肾脏的求救信号慢性肾脏病是常见且严重威胁人类健康的疾病。近年来，慢性肾脏病的发病率逐年攀升。我国成人慢性肾脏病患病率高达108，相当于10个人里面就有1个人是肾脏病患者。到了这个岁数肾脏可能会断崖式衰老加快肾衰的4大病因湖南中医药大学第一附属医院肾病科主任彭亚军提醒，提高对肾脏疾病的认识，做到早预防、早发现、早治疗，对于保护生命健康具有重要意义。人体的肾脏就像一把筛子，最重要的功能是过滤血液中的毒素。肾脏可以通过排泄代谢废物，调节体液，分泌内分泌激素，维持体内内环境稳定，使新陈代谢正常进行。如果肾脏出现了故障，水和代谢产物会蓄积于体内，导致内环境紊乱，引发一系列健康问题，严重时会出现尿毒症，甚至危及生命。什么是慢性肾脏病？慢性肾脏病是指各种原因引起的肾脏结构或功能障碍异常，时间超过3个月，具体表现在以下5个方面：肾小球滤过率下降；尿蛋白或尿隐血阳性；血肌酐升高；肾脏结构改变；肾穿刺活检病理出现异常。医生提醒，只要发生以上任何一种情况，即可诊断为慢性肾脏病。如何早期发现肾脏病？慢性肾脏病被称为“沉默的杀手”，早期阶段大多无自觉症状，如果不进行相关检查，很难早期发现。但医生提醒，肾脏病可以早期预防，如果出现以下8种症状，需要及时前往医院就诊。小便泡沫多，长久不消失；血尿、尿变色。尿液呈浓茶色、洗肉水样、酱油色或浑浊；排尿困难或疼痛；夜尿增多。正常人在60岁前，一般不应有夜尿，如果年轻人夜尿增加，可能是肾脏功能不良的早期表现；水肿。早晨起床后眼皮或脸部水肿，午后消退，劳累后加重，休息后减轻。严重水肿会出现在双下肢（尤其是双脚踝关节）、腰骶部等；乏力、厌食。肾脏病发展到终末期，由于毒素易沉积在胃肠道，可出现疲倦乏力、恶心呕吐、食欲不振等症状；贫血。出现面色萎黄、全身无力、毛发干枯等；高血压。一般肾脏病发展到一定程度会出现高血压，少数患者在肾脏病初期就伴有高血压。（潇湘晨报）
1,1,积极,未知,硬核大脑,8个肾脏的求救信号;到了这个岁数肾脏可能会断崖式衰老;加快肾衰的4大病因,【这8个症状，很可能是肾脏发出的“求救信号”！】8个肾脏的求救信号慢性肾脏病是常见且严重威胁人类健康的疾病。近年来，慢性肾脏病的发病率逐年攀升。我国成人慢性肾脏病患病率高达108，相当于10个人里面就有1个人是肾脏病患者。到了这个岁数肾脏可能会断崖式衰老加快肾衰的4大病因湖南中医药大学第一附属医院肾病科主任彭亚军提醒，提高对肾脏疾病的认识，做到早预防、早发现、早治疗，对于保护生命健康具有重要意义。人体的肾脏就像一把筛子，最重要的功能是过滤血液中的毒素。肾脏可以通过排泄代谢废物，调节体液，分泌内分泌激素，维持体内内环境稳定，使新陈代谢正常进行。如果肾脏出现了故障，水和代谢产物会蓄积于体内，导致内环境紊乱，引发一系列健康问题，严重时会出现尿毒症，甚至危及生命。什么是慢性肾脏病？慢性肾脏病是指各种原因引起的肾脏结构或功能障碍异常，时间超过3个月，具体表现在以下5个方面：肾小球滤过率下降；尿蛋白或尿隐血阳性；血肌酐升高；肾脏结构改变；肾穿刺活检病理出现异常。医生提醒，只要发生以上任何一种情况，即可诊断为慢性肾脏病。如何早期发现肾脏病？慢性肾脏病被称为“沉默的杀手”，早期阶段大多无自觉症状，如果不进行相关检查，很难早期发现。但医生提醒，肾脏病可以早期预防，如果出现以下8种症状，需要及时前往医院就诊。小便泡沫多，长久不消失；血尿、尿变色。尿液呈浓茶色、洗肉水样、酱油色或浑浊；排尿困难或疼痛；夜尿增多。正常人在60岁前，一般不应有夜尿，如果年轻人夜尿增加，可能是肾脏功能不良的早期表现；水肿。早晨起床后眼皮或脸部水肿，午后消退，劳累后加重，休息后减轻。严重水肿会出现在双下肢（尤其是双脚踝关节）、腰骶部等；乏力、厌食。肾脏病发展到终末期，由于毒素易沉积在胃肠道，可出现疲倦乏力、恶心呕吐、食欲不振等症状；贫血。出现面色萎黄、全身无力、毛发干枯等；高血压。一般肾脏病发展到一定程度会出现高血压，少数患者在肾脏病初期就伴有高血压。（潇湘晨报）
